ingresos,egresos,activos,pasivos,vol_trans,a_econ,edad,anos_afil,genero,estado_civil,ocupacion,nivel_estudio,tipo_vivienda,estrato,num_hijos,personas_cargo,special_test_1
2500000,1200000,46000000,28000000,750000,A2,38,0.5,M,UNION_LIBRE,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,2,2,3.055698044
19425000,8263000,409000000,240000000,5827500,A2,47,10.5,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E4,1,2,2.052389826
8061381,3790000,90000000,23000000,2418414,A2,51,9.6,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E5,2,2,3.045634035
16000000,10000000,125000000,80000000,4800000,A2,43,0.3,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E6,2,2,2.072442924
6406454,3900000,259000000,20000000,1921936,A2,42,11.9,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,1,1.017356528
60000000,3300000,50000000,22000000,18000000,A2,32,1.9,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,2,0.04142144182
15000000,5000000,195000000,0,4500000,A2,56,17.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.01039563
23860000,6900000,261000000,32000000,7158000,A4,57,22.5,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,0,0,0.07338862945
11800000,6000000,600000000,380000000,3540000,A2,55,15.8,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E6,2,2,1.041004402
10000000,3000000,20000000,15000000,3000000,A2,44,0.5,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E4,3,4,1.083355877
2680000,300000,9000000,700000,804000,A2,35,2.7,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,1.036600545
18855000,13000000,438000000,0,5656500,A2,64,0.5,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,3,4,0.0470033132
8500000,4500000,125000000,99000000,2550000,A2,61,19.9,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,0,1,2.045626282
27828000,7151000,995000000,68000000,8348400,A2,59,25.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,0,0,2.087797638
8000000,4450000,230000000,4000000,2400000,A4,55,2.2,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E6,1,1,1.089308956
3200000,2950000,277500000,122000000,960000,A2,44,4.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,1,2.077179217
6800000,3000000,6800000,0,2040000,A4,60,17.8,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,1,1,3.054715074
2400000,1000000,1000000,300000,720000,A2,48,3,M,CASADO,EMPLEADO,TECN-TECNOL,ARRENDADA,E3,1,1,3.067963077
2000000,1400000,42000000,0,600000,A2,45,4.7,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,3.089525612
7694224,5600000,540320408,250000000,2308267,A2,53,19.7,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E6,2,2,3.093696103
7000000,4490000,170000000,73000000,2100000,A2,50,2,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,3,0.04812066081
3500000,1300000,380000000,90000000,1050000,A2,56,2.8,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,3,0,0.05743541644
15061800,6400000,97500000,20000000,4518540,A2,55,2.2,M,UNION_LIBRE,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,3,2,3.05584649
6946000,2500000,176000000,2800000,2083800,A2,58,6.8,M,DIVORCIADO,EMPLEADO,ESPECIALIZACION,PROPIA,E4,2,2,2.002260561
15000000,9200000,695000000,15000000,4500000,A2,55,19.3,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,3,0.003748454682
20000000,6000000,635243000,85000000,6000000,A2,55,19.7,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,1,1,1.00280475
11980000,7100000,673000000,195000000,3594000,A4,54,7.1,M,UNION_LIBRE,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E5,2,2,2.059588141
4838749,1900000,99000000,13000000,1451624,A2,53,2.8,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,2,3.042188143
6226600,2000000,356600000,14000000,1867980,A2,53,10.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,0,2.082623437
23709000,11500000,734000000,220000000,7112700,A4,53,17.8,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,2,1,0.0419587094
0,3500000,500000000,30000000,0,A4,56,0.3,M,DIVORCIADO,INDEPENDIENTE,MASTER,PROPIA,E4,2,2,3.059415314
1919805,902000,22500000,3500000,575941,A2,52,1.1,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,0,2.093993949
2442344,1650000,5100000,4600000,732703,A2,51,0.2,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,ARRENDADA,E4,0,0,3.03583527
8500000,4300000,212300816,16602992,2550000,A2,51,24.2,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,1,3.002789368
2890000,2000000,86300000,45000000,867000,A4,51,21.7,M,SOLTERO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E3,0,0,3.006482509
2200000,650000,15000000,0,660000,A2,49,2.5,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E4,2,1,1.084157267
0,627000,134000000,2500000,0,A4,49,0.3,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,1,1,1.036880183
500000,3260000,345000000,100000000,150000,A4,48,3.1,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,FAMILIAR,E3,1,1,1.082082048
2412000,400000,82000000,200000,723600,A2,49,1.3,M,VIUDO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,1,0.036105049
9000000,3000000,196360000,8000000,2700000,A2,50,20.3,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,2.059325933
3000000,1200000,2000000,0,900000,A2,48,0.3,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,2,0,1.06791517
3282724,2109000,132490000,42000000,984817,A2,48,1.1,M,SOLTERO,EMPLEADO,MASTER,FAMILIAR,E4,1,1,3.089351614
1645000,900000,4000000,0,493500,A2,49,13.9,M,UNION_LIBRE,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,3.086975343
3120000,2000000,50000000,5000000,936000,A2,46,19.6,M,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,2,2,3.027226001
3186475,1300000,110000000,20000000,955942,A2,46,3.6,M,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E4,0,0,2.013440192
4354196,2020000,244450000,67000000,1306258,A2,48,8,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,1,1.065391932
8000000,5500000,8000000,5500000,2400000,A4,44,8.2,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,0,2,3.013939923
11000000,5700000,340000000,230000000,3300000,A2,43,8.2,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,1.086542353
3500000,2300000,81000000,33000000,1050000,A4,43,5.5,M,DIVORCIADO,INDEPENDIENTE,TECN-TECNOL,FAMILIAR,E4,2,1,3.039923972
17000000,5000000,450000000,180000000,5100000,A2,42,10.7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,1,1,0.01030406175
1144220,913000,66600000,19000000,343266,A2,45,1.8,M,UNION_LIBRE,EMPLEADO,TECN-TECNOL,PROPIA,E2,2,3,2.0853529
4700000,2700000,91000000,0,1410000,A2,51,4.6,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,2,2,2.093035906
1820000,500000,205000000,100000,546000,A2,74,21.7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,2.06488902
8000000,4600000,82377000,34277000,2400000,A2,40,5.7,M,SOLTERO,EMPLEADO,ESPECIALIZACION,ARRENDADA,E4,1,1,1.08076884
14000000,3700000,404000000,10000000,4200000,A2,43,1.9,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,3,1.08102147
0,2000000,15000000,0,0,A4,40,3,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,FAMILIAR,E5,1,1,1.034162985
2803819,750000,23700000,3800000,841145,A2,40,3.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,3,0.04397151566
1000000,4300000,72000000,2500000,300000,A4,40,3.2,M,SOLTERO,INDEPENDIENTE,ESPECIALIZACION,FAMILIAR,E4,0,0,2.041329486
3061000,1100000,50000,3292000,918300,A2,40,5.1,M,SOLTERO,EMPLEADO,MASTER,ARRENDADA,E3,0,0,1.03175908
5700000,1750000,192000000,5000000,1710000,A2,40,0.1,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,1,2.00946255
8733050,5222000,876000000,220254000,2619915,A2,39,7.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,0,0,2.029471655
4027000,500000,113000000,0,1208100,A2,39,3.9,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,0,0,0.07944982913
3928800,2200000,80200000,23000000,1178640,A2,39,4.2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.066561868
2200000,920000,7321405,482000,660000,A2,34,5.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,1.038976832
4300000,1350000,75000000,20000000,1290000,A2,33,8.8,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,1.078910133
1000000,800000,1000000,0,300000,A2,34,5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.019113799
1897470,727000,22000000,7000000,569241,A2,33,8.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.05842406301
8000000,3500000,7000000,0,2400000,A2,33,2.5,M,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,0,0,3.046971088
4000000,836000,16947000,0,1200000,A2,33,6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.017106313
3000000,500000,2000000,500000,900000,A2,32,8.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.092731803
2073000,1258000,210500000,8341000,621900,A2,32,0.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,0,0,2.084807872
2460000,1500000,10000000,0,738000,A2,32,1.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,0,0,1.093218012
3020000,1800000,29000000,21000000,906000,A2,32,2,M,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,1,1,3.080293778
1550000,700000,4300000,0,465000,A2,32,0.6,M,CASADO,EMPLEADO,TECN-TECNOL,ARRENDADA,E4,1,1,0.05611960966
19500000,6000000,115000000,80000000,5850000,A2,32,2.5,M,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,0,0,0.0437835774
6372000,1680000,213100000,2800000,1911600,A2,31,1.5,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E4,0,0,2.04911249
1500000,100000,4000000,100000,450000,A4,31,4.2,M,SOLTERO,INDEPENDIENTE,ESPECIALIZACION,FAMILIAR,E4,0,0,1.095788852
5300000,4300000,150000000,40000000,1590000,A2,50,7,M,CASADO,EMPLEADO,MASTER,PROPIA,E4,2,2,1.056315374
3817688,1400000,6000000,7400000,1145306,A2,31,6.8,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.091855399
2210000,1000000,30000000,25000000,663000,A2,30,2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,0,0,3.040882299
4500000,1500000,40000000,100000,1350000,A4,40,0.1,M,UNION_LIBRE,INDEPENDIENTE,ESPECIALIZACION,FAMILIAR,E3,4,1,1.075727731
8000000,5000000,250000000,5000000,2400000,A2,57,2.2,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,3.08700041
2000000,580000,0,0,600000,A2,30,4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,0.09448878298
2800000,500001,15000000,2,840000,A2,24,0.2,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,2.00716037
1500000,300000,20000000,100000,450000,A2,25,1.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,3.028387822
22925080,5000000,535000000,40000000,6877524,A2,56,2.1,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,1,1.091289362
1545000,500000,15000000,1000000,463500,A2,27,0.2,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,0.005354726679
3500000,900000,32000000,1,1050000,A2,23,0.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,0.04318426721
2650000,981000,360000000,5000000,795000,A2,25,0,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.015608971
2200000,400000,133800000,2000000,660000,A2,28,0.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.096655375
1400000,400000,7000000,250000,420000,A2,28,0.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.01530678085
1800000,540000,8500000,5000000,540000,A2,30,0.3,F,SOLTERO,EMPLEADO,NINGUNO,OTRA,E3,0,0,0.0288884633
1000000,300000,0,0,300000,A2,30,6.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.00983013
3366451,500000,27000000,1000000,1009935,A2,29,0.7,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,1,1.091755914
3060000,850000,270000000,1600000,918000,A2,29,1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.03710632
1200000,200000,6500000,100000,360000,A2,29,0.3,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,1,0.06315508107
2500000,200000,30000000,1,750000,A2,30,0.4,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,0.02925715837
2211540,300000,90000000,1000000,663462,A2,29,1.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,3.079924815
1018471,407000,113300000,3000000,305541,A2,30,0.2,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.016911759
1603000,600000,104000000,8000000,480900,A2,29,0.9,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,2.051488704
1300000,500000,20000000,1000000,390000,A2,30,1.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,1,1,0.05467733363
1650000,300000,150000000,500000,495000,A2,29,2.2,F,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,0,0,1.069096257
0,0,35000000,300000,0,A3,28,1.5,F,SOLTERO,ESTUDIANTE,TECN-TECNOL,PROPIA,E2,0,0,0.08854728058
1289700,360000,128500000,4000000,386910,A2,28,0.2,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.019380881
1253750,380000,0,0,376125,A2,28,4.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.056436233
1500000,350000,10000000,1,450000,A2,28,0.3,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.082926216
1380000,1000000,0,0,414000,A2,28,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,0.01156674955
1200000,100000,5000000,1,360000,A2,28,0.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E1,0,0,0.04862995574
2591641,300000,240000000,1,777492,A4,27,0.3,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,0,0,0.08509256645
2500000,400000,30000000,400000,750000,A2,27,2.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,2.002877065
1500000,365000,72200000,2000000,450000,A2,26,0.5,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,1,2.059128415
1800000,500000,60000000,2000000,540000,A2,27,1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,2.058881831
3000000,370000,20000000,300000,900000,A2,28,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.00426665
1753000,300000,100000000,0,525900,A2,26,1.7,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,0.07603093587
4100000,1450000,41000000,35000000,1230000,A2,26,0,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,1,1,1.046696017
1600000,550000,12000000,1000000,480000,A2,26,0.2,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,3.081657337
1675596,500000,90000000,1000000,502678,A2,26,0.8,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,1.069198073
1850000,1076000,12000000,3000000,555000,A4,25,0.5,M,SOLTERO,INDEPENDIENTE,TECN-TECNOL,FAMILIAR,E3,0,0,0.04839745726
1600000,550000,4000000,1000000,480000,A2,25,2.2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.01758194602
3600000,796000,11500000,0,1080000,A2,25,1.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,0.09913175816
1434000,700000,24500000,7000000,430200,A2,25,0.7,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.079528239
600000,300000,0,0,180000,A2,24,2,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E4,0,0,0.008481511872
1500000,650000,35000000,3000000,450000,A2,35,0.4,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E4,0,0,3.026348069
2630000,250000,10000000,2000000,789000,A2,24,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.044932204
1400000,400000,30000000,1,420000,A2,24,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,0,0,1.059823381
1600000,300000,15000000,1000000,480000,A2,22,0.5,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,0.05087662309
2116000,550000,0,0,634800,A2,27,0.8,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.08607983291
4000000,900000,115000000,1500000,1200000,A2,30,4.8,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,2.089218432
2500000,700000,30000000,2000000,750000,A2,28,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.046353679
1261584,450000,105000000,2500000,378475,A2,27,1.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.094649596
2500000,350000,17000000,1,750000,A2,27,0.1,F,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,1,1,2.070549301
1800000,4200000,28000000,1600000,540000,A2,26,0.7,M,SOLTERO,EMPLEADO,TECN-TECNOL,PROPIA,E3,0,0,3.055312725
1658000,400000,30000000,1000000,497400,A2,26,0.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,0,0,2.083644102
2500000,600000,11000000,2000000,750000,A4,25,0.3,M,SOLTERO,INDEPENDIENTE,TECN-TECNOL,FAMILIAR,E3,0,0,3.016282062
679500,180000,13500000,600000,203850,A2,23,0.2,M,SOLTERO,EMPLEADO,TECN-TECNOL,PROPIA,E3,0,1,1.087282717
1940000,464308,10000000,1,582000,A2,23,0.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,1.040144478
1350000,380000,10000000,1400000,405000,A2,23,0.3,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,0,0,3.059312609
2769362,364000,3000000,1,830808,A2,28,0.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.08193451
2500000,300000,17000000,1,750000,A2,24,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.062548251
1800000,350000,1,1,540000,A2,30,0.3,M,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,0,0,3.035775106
634978,300000,20000000,0,190493,A2,28,0.9,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,1.030711336
1300000,600000,4900000,10,390000,A4,19,0.9,F,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,0,0,3.088798466
1450000,300000,18000000,1,435000,A2,29,0.1,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.00427951
2377414,1100000,60000000,13000000,713224,A2,27,0.2,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,2.074268898
1000000,300000,6000000,1000000,300000,A2,29,1.9,M,SOLTERO,EMPLEADO,NINGUNO,OTRA,E4,0,0,3.021886362
1700000,400000,7000000,3000000,510000,A2,27,0.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.050302432
4000000,1000000,0,0,1200000,A2,61,5.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,3,3,0.03395049539
9296655,6943199,328000000,59000000,2788996,A6,76,25.9,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E3,4,2,1.043175432
6593755,1950000,355000000,35000000,1978126,A2,74,14.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,0,0,0.09437172941
8600000,2800000,454000000,10000000,2580000,A6,72,18.5,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E4,2,0,2.084937206
3103000,1300000,323000000,4500000,930900,A6,69,2,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E4,3,1,0.003417576585
7000000,4000000,50000000,1000000,2100000,A2,70,25.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,0,0.04388921889
5424356,3500000,375000000,69712000,1627306,A6,68,9.7,M,CASADO,PENSIONADO,DOCTORADO,PROPIA,E4,3,1,3.02033331
8000000,6000000,300000000,10000000,2400000,A4,67,7.8,M,CASADO,INDEPENDIENTE,MASTER,PROPIA,E3,4,4,0.0934662112
3850000,600000,305000000,0,1155000,A2,67,10.3,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,2.037744149
22000000,11750000,285000000,5000000,6600000,A2,66,8.5,M,CASADO,EMPLEADO,MASTER,PROPIA,E3,1,1,1.090152127
6130778,1110000,380000000,500000,1839233,A2,66,32,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,0,1.011578139
10600000,3000000,770000000,60000000,3180000,A2,65,4,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,2.034286464
6540000,3000000,702000000,32000000,1962000,A2,65,7,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,1,2.07002357
10000000,4155000,735000000,13000000,3000000,A4,65,5.2,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E4,3,1,2.068964285
7174000,1600000,270000000,10000000,2152200,A2,65,25.9,M,SOLTERO,EMPLEADO,ESPECIALIZACION,PROPIA,E4,3,1,3.082944863
2711939,1500000,466500000,40000000,813581,A2,64,2.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,0,3.031705797
6445100,2000000,198000000,25000000,1933530,A2,64,4.6,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E3,1,0,2.059216018
14853111,3600000,535000000,33000000,4455933,A2,60,21.5,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,2,0,3.011169047
15000000,8000000,0,0,4500000,A2,59,9.5,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,2,1.053590922
3136195,1600000,200000000,5000000,940858,A2,61,5.4,M,CASADO,EMPLEADO,DOCTORADO,PROPIA,E4,3,1,2.076901971
3000000,1700000,0,0,900000,A2,61,4.4,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,1,0.007014887566
17800000,6575000,307000000,105000000,5340000,A2,58,9.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,3,3,0.04397764873
5439421,1500000,284000000,5500000,1631826,A2,60,7.8,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,4,3.014692061
25000000,6800000,2530000000,450000000,7500000,A2,61,27.1,M,CASADO,EMPLEADO,ESPECIALIZACION,ARRENDADA,E4,2,3,0.006329297858
2100000,600000,150000000,2000000,630000,A4,31,6.5,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E4,0,0,3.014758355
3750000,1300000,185000000,20000000,1125000,A2,31,2.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.022699199
3800000,1300000,100000000,39500000,1140000,A2,30,0.4,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E1,0,0,1.017069857
22000000,2500000,295000000,50000000,6600000,A2,56,17.7,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E4,1,1,2.067338386
4500000,900000,199200000,15200000,1350000,A4,57,11.6,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,2,3,0.04640173255
15985989,4800000,715000000,92000000,4795796,A2,62,25.3,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E6,3,1,3.063941605
1800000,400000,55000000,0,540000,A2,61,4.6,M,CASADO,EMPLEADO,BACHILLERATO,PROPIA,E3,3,0,3.057262812
17873000,9500000,982000000,8000000,5361900,A2,60,20.2,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,3,1.005774669
3600000,1960000,324000000,20000000,1080000,A2,58,4,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,3,3,2.088566242
0,9500000,605000000,155000000,0,A4,57,7.3,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E4,1,0,2.027549076
5055134,5500000,465000000,85000000,1516540,A2,58,19.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,3,3,1.065556697
3800000,700000,190000000,40000000,1140000,A2,56,1.7,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,1,1,3.03532129
19800000,9500000,340000000,80000000,5940000,A4,56,10.1,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E4,2,3,3.023679824
5000000,2850000,180000000,1,1500000,A4,58,0.3,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,3,3,2.019541838
12033160,3300000,485000000,41000000,3609948,A2,56,7.3,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,0,3.024489745
